Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Electronics Engineering,Standard Logic Devices (SLD), ,CMOS logic is probably the best all-around circuitry because of its:,packing density,low power consumption,very high noise immunity,low power consumption and very high noise immunity, ,D," No answer description available for this question. <a href=""discussion-1713"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,Low power consumption achieved by CMOS circuits is due to which construction characteristic?,complementary pairs,connecting pads,DIP packages,small-scale integration, ,A," No answer description available for this question. <a href=""discussion-1707"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,A TTL totem pole circuit is designed so that the output transistors are:,always on together,providing phase splitting,providing voltage regulation,never on together, ,D," No answer description available for this question. <a href=""discussion-1706"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,The time needed for an output to change as the result of an input change is known as:,noise immunity,fanout,propagation delay,rise time, ,C," No answer description available for this question. <a href=""discussion-1711"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,A series of gradually decreasing sine wave oscillations is called:,ringing,slew,overshooting,undershooting, ,A," No answer description available for this question. <a href=""discussion-1758"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,The determination of a digital signal's frequency and       waveshape is best accomplished with which test equipment?,an oscilloscope,a multimeter,a spectrum analyzer,a frequency generator, ,A," No answer description available for this question. <a href=""discussion-1755"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,"A logic probe is placed on the output of a gate and the display indicator is dim. A logic pulser is used on each of the input terminals, but the output indication does not change. What is wrong?",The dim indication on the logic probe indicates that the supply voltage is probably low.,The output of the gate appears to be open.,The LOW indication is the result of a bad ground connection on the logic probe.,The gate is a tri-state device., ,B," No answer description available for this question. <a href=""discussion-1753"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,"A +5 V PCB power source that has been ""pulled down"" to a +3.4 V level may be due to:",a circuit open,a faulty regulator,the half-split method,a circuit short, ,D," No answer description available for this question. <a href=""discussion-1763"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,Measurement of pulse width should be taken at a 50% mean of the:,overshoot and undershoot,rise and fall,damping and ringing,leading and trailing amplitude, ,B," No answer description available for this question. <a href=""discussion-1764"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,Which test equipment best allows a comparison between input and output signals?,an oscilloscope,a logic probe,a spectrum analyzer,a multitrace oscilloscope, ,D," No answer description available for this question. <a href=""discussion-1756"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,The duty cycle of a pulse is determined by which formula?,"Duty Cycle = <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/mca22_1007a1.gif"" alt=""mca22_1007a1.gif"" align=""absmiddle"">","Duty Cycle = <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/mca22_1007b1.gif"" alt=""mca22_1007b1.gif"" align=""absmiddle"">","Duty Cycle = <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/mca22_1007c1.gif"" alt=""mca22_1007c1.gif"" align=""absmiddle"">","Duty Cycle = <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/mca22_1007d1.gif"" alt=""mca22_1007d1.gif"" align=""absmiddle"">", ,A," No answer description available for this question. <a href=""discussion-1759"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,What is the next step after discovering a faulty gate within an IC?,repair the gate,resolder the tracks,replace the IC involved,recheck the power source, ,C," No answer description available for this question. <a href=""discussion-1762"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,The use of a multimeter with digital circuits allows the measurement of:,pulse width,voltage or resistance,current,pulse trains, ,B," No answer description available for this question. <a href=""discussion-1754"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,The use of triggered sweep when using an oscilloscope provides more accuracy in which area?,frequency,amplitude,graticule activity,timing, ,D," No answer description available for this question. <a href=""discussion-1760"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,The time needed for a pulse to increase from 10% to 90% of its amplitude defines:,pulse width,propagation delay,rise time,duty cycle, ,C," No answer description available for this question. <a href=""discussion-1757"">Let us discuss</a>. "
Electronics Engineering,Testing and Troubleshooting, ,Which device would best aid in shorted track detection?,multimeter,current tracer,logic pulser,oscilloscope, ,B," No answer description available for this question. <a href=""discussion-1761"">Let us discuss</a>. "
Electronics Engineering,Flip-Flops and Timers, ,Which of the following is correct for a gated D-type flip-flop?,The Q output is either SET or RESET as soon as the D input goes HIGH or LOW.,The output complement follows the input when enabled.,Only one of the inputs can be HIGH at a time.,The output toggles if one of the inputs is held HIGH., ,A," No answer description available for this question. <a href=""discussion-1808"">Let us discuss</a>. "
Electronics Engineering,Flip-Flops and Timers, ,"When both inputs of a J-K flip-flop cycle, the output will:",be invalid,not change,change,toggle, ,B," No answer description available for this question. <a href=""discussion-1811"">Let us discuss</a>. "
Electronics Engineering,Flip-Flops and Timers, ,Latches constructed with NOR and NAND gates tend to remain in the latched condition due to which configuration feature?,asynchronous operation,low input voltages,gate impedance,cross coupling, ,D," No answer description available for this question. <a href=""discussion-1807"">Let us discuss</a>. "
Electronics Engineering,Flip-Flops and Timers, ,The 555 timer can be used in which of the following configurations?,"astable, monostable","monostable, bistable","astable, toggled","bistable, tristable", ,A," No answer description available for this question. <a href=""discussion-1817"">Let us discuss</a>. "
Electronics Engineering,Flip-Flops and Timers, ,A basic S-R flip-flop can be constructed by cross-coupling which basic logic gates?,AND or OR gates,XOR or XNOR gates,NOR or NAND gates,AND or NOR gates, ,C," No answer description available for this question. <a href=""discussion-1815"">Let us discuss</a>. "
Electronics Engineering,Flip-Flops and Timers, ,One example of the use of an S-R flip-flop is as a(n):,transition pulse generator,astable oscillator,racer,switch debouncer, ,D," No answer description available for this question. <a href=""discussion-1818"">Let us discuss</a>. "
